Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
2.17601726918115e+008	(-1.66001591347710e+001dB,7.83593899215412e+001°)	(-1.67394655508990e-001dB,-8.49279054699227e+000°)	(-1.67394655508985e-001dB,-8.49279054699226e+000°)	(-1.66001591347706e+001dB,7.83593899215416e+001°)
2.19781605712295e+008	(-1.65157059013823e+001dB,7.82964853236659e+001°)	(-1.69538059554152e-001dB,-8.57656377132750e+000°)	(-1.69538059554153e-001dB,-8.57656377132749e+000°)	(-1.65157059013821e+001dB,7.82964853236660e+001°)
2.21983321978194e+008	(-1.64312851862391e+001dB,7.82326210545749e+001°)	(-1.71720250125408e-001dB,-8.66114081294757e+000°)	(-1.71720250125410e-001dB,-8.66114081294757e+000°)	(-1.64312851862392e+001dB,7.82326210545748e+001°)
2.24207094478051e+008	(-1.63468976810055e+001dB,7.81677913167618e+001°)	(-1.73941960121908e-001dB,-8.74652873384394e+000°)	(-1.73941960121909e-001dB,-8.74652873384393e+000°)	(-1.63468976810052e+001dB,7.81677913167620e+001°)
2.26453144165614e+008	(-1.62625440887411e+001dB,7.81019902585982e+001°)	(-1.76203935964000e-001dB,-8.83273463894189e+000°)	(-1.76203935964000e-001dB,-8.83273463894189e+000°)	(-1.62625440887414e+001dB,7.81019902585982e+001°)
2.28721694208087e+008	(-1.61782251241122e+001dB,7.80352119748131e+001°)	(-1.78506937823270e-001dB,-8.91976567576910e+000°)	(-1.78506937823270e-001dB,-8.91976567576909e+000°)	(-1.61782251241121e+001dB,7.80352119748129e+001°)
2.31012970008305e+008	(-1.60939415135937e+001dB,7.79674505068765e+001°)	(-1.80851739852557e-001dB,-9.00762903409774e+000°)	(-1.80851739852559e-001dB,-9.00762903409774e+000°)	(-1.60939415135935e+001dB,7.79674505068764e+001°)
2.33327199227136e+008	(-1.60096939956833e+001dB,7.78986998435104e+001°)	(-1.83239130421627e-001dB,-9.09633194556565e+000°)	(-1.83239130421628e-001dB,-9.09633194556565e+000°)	(-1.60096939956836e+001dB,7.78986998435105e+001°)
2.35664611806091e+008	(-1.59254833211142e+001dB,7.78289539211901e+001°)	(-1.85669912355061e-001dB,-9.18588168327234e+000°)	(-1.85669912355059e-001dB,-9.18588168327234e+000°)	(-1.59254833211142e+001dB,7.78289539211900e+001°)
2.38025439990181e+008	(-1.58413102530670e+001dB,7.77582066246255e+001°)	(-1.88144903171995e-001dB,-9.27628556134869e+000°)	(-1.88144903171996e-001dB,-9.27628556134870e+000°)	(-1.58413102530666e+001dB,7.77582066246256e+001°)
2.40409918350986e+008	(-1.57571755673878e+001dB,7.76864517873235e+001°)	(-1.90664935330277e-001dB,-9.36755093450201e+000°)	(-1.90664935330278e-001dB,-9.36755093450201e+000°)	(-1.57571755673876e+001dB,7.76864517873236e+001°)
2.42818283809966e+008	(-1.56730800528085e+001dB,7.76136831921719e+001°)	(-1.93230856473593e-001dB,-9.45968519753482e+000°)	(-1.93230856473593e-001dB,-9.45968519753481e+000°)	(-1.56730800528086e+001dB,7.76136831921721e+001°)
2.45250775662000e+008	(-1.55890245111664e+001dB,7.75398945720194e+001°)	(-1.95843529680753e-001dB,-9.55269578483516e+000°)	(-1.95843529680748e-001dB,-9.55269578483515e+000°)	(-1.55890245111665e+001dB,7.75398945720195e+001°)
2.47707635599160e+008	(-1.55050097576277e+001dB,7.74650796102987e+001°)	(-1.98503833718401e-001dB,-9.64659016983949e+000°)	(-1.98503833718398e-001dB,-9.64659016983948e+000°)	(-1.55050097576277e+001dB,7.74650796102987e+001°)
2.50189107734730e+008	(-1.54210366209123e+001dB,7.73892319416744e+001°)	(-2.01212663296635e-001dB,-9.74137586446648e+000°)	(-2.01212663296632e-001dB,-9.74137586446647e+000°)	(-1.54210366209122e+001dB,7.73892319416747e+001°)
2.52695438627458e+008	(-1.53371059435221e+001dB,7.73123451527382e+001°)	(-2.03970929328038e-001dB,-9.83706041852184e+000°)	(-2.03970929328038e-001dB,-9.83706041852185e+000°)	(-1.53371059435220e+001dB,7.73123451527382e+001°)
2.55226877306056e+008	(-1.52532185819695e+001dB,7.72344127826979e+001°)	(-2.06779559188805e-001dB,-9.93365141907150e+000°)	(-2.06779559188806e-001dB,-9.93365141907150e+000°)	(-1.52532185819698e+001dB,7.72344127826978e+001°)
2.57783675293940e+008	(-1.51693754070101e+001dB,7.71554283241429e+001°)	(-2.09639496983951e-001dB,-1.00311564897853e+001°)	(-2.09639496983951e-001dB,-1.00311564897853e+001°)	(-1.51693754070105e+001dB,7.71554283241427e+001°)
2.60366086634227e+008	(-1.50855773038750e+001dB,7.70753852238006e+001°)	(-2.12551703814418e-001dB,-1.01295832902468e+001°)	(-2.12551703814418e-001dB,-1.01295832902468e+001°)	(-1.50855773038747e+001dB,7.70753852238007e+001°)
2.62974367914969e+008	(-1.50018251725037e+001dB,7.69942768833136e+001°)	(-2.15517158046621e-001dB,-1.02289395152304e+001°)	(-2.15517158046623e-001dB,-1.02289395152304e+001°)	(-1.50018251725040e+001dB,7.69942768833136e+001°)
2.65608778294656e+008	(-1.49181199277873e+001dB,7.69120966601415e+001°)	(-2.18536855587663e-001dB,-1.03292328939476e+001°)	(-2.18536855587664e-001dB,-1.03292328939476e+001°)	(-1.49181199277874e+001dB,7.69120966601414e+001°)
2.68269579527960e+008	(-1.48344624998015e+001dB,7.68288378683695e+001°)	(-2.21611810159564e-001dB,-1.04304711892539e+001°)	(-2.21611810159568e-001dB,-1.04304711892539e+001°)	(-1.48344624998015e+001dB,7.68288378683694e+001°)
2.70957035991745e+008	(-1.47508538340503e+001dB,7.67444937796416e+001°)	(-2.24743053578981e-001dB,-1.05326621968239e+001°)	(-2.24743053578983e-001dB,-1.05326621968239e+001°)	(-1.47508538340502e+001dB,7.67444937796415e+001°)
2.73671414711334e+008	(-1.46672948917073e+001dB,7.66590576240924e+001°)	(-2.27931636038592e-001dB,-1.06358137442888e+001°)	(-2.27931636038593e-001dB,-1.06358137442888e+001°)	(-1.46672948917074e+001dB,7.66590576240923e+001°)
2.76412985387045e+008	(-1.45837866498611e+001dB,7.65725225913356e+001°)	(-2.31178626391833e-001dB,-1.07399336903366e+001°)	(-2.31178626391832e-001dB,-1.07399336903366e+001°)	(-1.45837866498616e+001dB,7.65725225913355e+001°)
2.79182020420981e+008	(-1.45003301017607e+001dB,7.64848818314768e+001°)	(-2.34485112439911e-001dB,-1.08450299237745e+001°)	(-2.34485112439913e-001dB,-1.08450299237745e+001°)	(-1.45003301017607e+001dB,7.64848818314767e+001°)
