Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
3.82251000000000e+009	(-4.06835534039197e-001dB,1.66216475064698e+001°)	(-1.08703103728590e+001dB,-7.25825661601404e+001°)	(-1.08703103728590e+001dB,-7.25825661601404e+001°)	(-4.06835534039379e-001dB,1.66216475064698e+001°)
3.84200750000000e+009	(-4.00360313293000e-001dB,1.64804631188657e+001°)	(-1.09423211660637e+001dB,-7.27190809917839e+001°)	(-1.09423211660637e+001dB,-7.27190809917839e+001°)	(-4.00360313293023e-001dB,1.64804631188657e+001°)
3.86150500000000e+009	(-3.93986336347276e-001dB,1.63401803698689e+001°)	(-1.10145207831615e+001dB,-7.28545809959403e+001°)	(-1.10145207831615e+001dB,-7.28545809959403e+001°)	(-3.93986336347260e-001dB,1.63401803698688e+001°)
3.88100250000000e+009	(-3.87711908680100e-001dB,1.62007887511930e+001°)	(-1.10869129670972e+001dB,-7.29890750661351e+001°)	(-1.10869129670972e+001dB,-7.29890750661351e+001°)	(-3.87711908680003e-001dB,1.62007887511930e+001°)
3.90050000000000e+009	(-3.81535371436263e-001dB,1.60622779065347e+001°)	(-1.11595015200969e+001dB,-7.31225718991042e+001°)	(-1.11595015200969e+001dB,-7.31225718991042e+001°)	(-3.81535371436104e-001dB,1.60622779065347e+001°)
3.91999750000000e+009	(-3.75455100551210e-001dB,1.59246376291371e+001°)	(-1.12322903047913e+001dB,-7.32550799960951e+001°)	(-1.12322903047913e+001dB,-7.32550799960951e+001°)	(-3.75455100551198e-001dB,1.59246376291371e+001°)
3.93949500000000e+009	(-3.69469505900004e-001dB,1.57878578593921e+001°)	(-1.13052832453857e+001dB,-7.33866076640858e+001°)	(-1.13052832453857e+001dB,-7.33866076640858e+001°)	(-3.69469505899978e-001dB,1.57878578593920e+001°)
3.95899250000000e+009	(-3.63577030468499e-001dB,1.56519286824796e+001°)	(-1.13784843288770e+001dB,-7.35171630169178e+001°)	(-1.13784843288770e+001dB,-7.35171630169178e+001°)	(-3.63577030468457e-001dB,1.56519286824796e+001°)
3.97849000000000e+009	(-3.57776149548458e-001dB,1.55168403260459e+001°)	(-1.14518976063202e+001dB,-7.36467539763432e+001°)	(-1.14518976063202e+001dB,-7.36467539763432e+001°)	(-3.57776149548664e-001dB,1.55168403260459e+001°)
3.99798750000000e+009	(-3.52065369955888e-001dB,1.53825831579174e+001°)	(-1.15255271941452e+001dB,-7.37753882729854e+001°)	(-1.15255271941452e+001dB,-7.37753882729854e+001°)	(-3.52065369955716e-001dB,1.53825831579174e+001°)
4.01748500000000e+009	(-3.46443229266304e-001dB,1.52491476838521e+001°)	(-1.15993772755227e+001dB,-7.39030734472074e+001°)	(-1.15993772755227e+001dB,-7.39030734472074e+001°)	(-3.46443229266375e-001dB,1.52491476838521e+001°)
4.03698250000000e+009	(-3.40908295078391e-001dB,1.51165245453270e+001°)	(-1.16734521017864e+001dB,-7.40298168498936e+001°)	(-1.16734521017864e+001dB,-7.40298168498936e+001°)	(-3.40908295078503e-001dB,1.51165245453270e+001°)
4.05648000000000e+009	(-3.35459164290471e-001dB,1.49847045173613e+001°)	(-1.17477559939064e+001dB,-7.41556256431352e+001°)	(-1.17477559939064e+001dB,-7.41556256431352e+001°)	(-3.35459164290694e-001dB,1.49847045173613e+001°)
4.07597750000000e+009	(-3.30094462401528e-001dB,1.48536785063750e+001°)	(-1.18222933440198e+001dB,-7.42805068008233e+001°)	(-1.18222933440198e+001dB,-7.42805068008233e+001°)	(-3.30094462401367e-001dB,1.48536785063750e+001°)
4.09547500000000e+009	(-3.24812842827150e-001dB,1.47234375480823e+001°)	(-1.18970686170175e+001dB,-7.44044671091440e+001°)	(-1.18970686170175e+001dB,-7.44044671091440e+001°)	(-3.24812842827070e-001dB,1.47234375480823e+001°)
4.11497250000000e+009	(-3.19612986238871e-001dB,1.45939728054195e+001°)	(-1.19720863521919e+001dB,-7.45275131669772e+001°)	(-1.19720863521919e+001dB,-7.45275131669772e+001°)	(-3.19612986239213e-001dB,1.45939728054195e+001°)
4.13447000000000e+009	(-3.14493599918400e-001dB,1.44652755665069e+001°)	(-1.20473511649446e+001dB,-7.46496513861927e+001°)	(-1.20473511649446e+001dB,-7.46496513861927e+001°)	(-3.14493599918230e-001dB,1.44652755665069e+001°)
4.15396750000000e+009	(-3.09453417126100e-001dB,1.43373372426443e+001°)	(-1.21228677485548e+001dB,-7.47708879918431e+001°)	(-1.21228677485548e+001dB,-7.47708879918431e+001°)	(-3.09453417126073e-001dB,1.43373372426443e+001°)
4.17346500000000e+009	(-3.04491196494385e-001dB,1.42101493663396e+001°)	(-1.21986408760168e+001dB,-7.48912290222532e+001°)	(-1.21986408760168e+001dB,-7.48912290222533e+001°)	(-3.04491196494306e-001dB,1.42101493663396e+001°)
4.19296250000000e+009	(-2.99605721429642e-001dB,1.40837035893696e+001°)	(-1.22746754019401e+001dB,-7.50106803289990e+001°)	(-1.22746754019401e+001dB,-7.50106803289990e+001°)	(-2.99605721429527e-001dB,1.40837035893696e+001°)
4.21246000000000e+009	(-2.94795799534180e-001dB,1.39579916808737e+001°)	(-1.23509762645216e+001dB,-7.51292475767763e+001°)	(-1.23509762645216e+001dB,-7.51292475767763e+001°)	(-2.94795799533988e-001dB,1.39579916808737e+001°)
