Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
1.16127496875312e+006	(-5.13659640413381e+001dB,1.56189705678754e+001°)	(-2.26306427029953e-002dB,-4.17920330540871e-002°)	(-2.26306427029963e-002dB,-4.17920330540872e-002°)	(-5.13659640413394e+001dB,1.56189705678609e+001°)
1.17290832623815e+006	(-5.13560326679146e+001dB,1.57609563768078e+001°)	(-2.26407351863605e-002dB,-4.22106460638374e-002°)	(-2.26407351863596e-002dB,-4.22106460638374e-002°)	(-5.13560326679173e+001dB,1.57609563768131e+001°)
1.18465822374170e+006	(-5.13459769229559e+001dB,1.59040671010940e+001°)	(-2.26508787862710e-002dB,-4.26334518939342e-002°)	(-2.26508787862729e-002dB,-4.26334518939342e-002°)	(-5.13459769229539e+001dB,1.59040671010894e+001°)
1.19652582873207e+006	(-5.13357950461844e+001dB,1.60483076388878e+001°)	(-2.26610737771750e-002dB,-4.30604925424161e-002°)	(-2.26610737771721e-002dB,-4.30604925424160e-002°)	(-5.13357950461902e+001dB,1.60483076388903e+001°)
1.20851232037294e+006	(-5.13254852525802e+001dB,1.61936828075354e+001°)	(-2.26713204248631e-002dB,-4.34918104012995e-002°)	(-2.26713204248641e-002dB,-4.34918104012993e-002°)	(-5.13254852525823e+001dB,1.61936828075549e+001°)
1.22061888964055e+006	(-5.13150457398569e+001dB,1.63401973294978e+001°)	(-2.26816190049927e-002dB,-4.39274483265918e-002°)	(-2.26816190049898e-002dB,-4.39274483265918e-002°)	(-5.13150457398603e+001dB,1.63401973295206e+001°)
1.23284673944206e+006	(-5.13044746827148e+001dB,1.64878558411622e+001°)	(-2.26919697894023e-002dB,-4.43674495825891e-002°)	(-2.26919697894033e-002dB,-4.43674495825892e-002°)	(-5.13044746827143e+001dB,1.64878558411399e+001°)
1.24519708473503e+006	(-5.12937702375300e+001dB,1.66366628968984e+001°)	(-2.27023730594274e-002dB,-4.48118578507087e-002°)	(-2.27023730594274e-002dB,-4.48118578507086e-002°)	(-5.12937702375315e+001dB,1.66366628969143e+001°)
1.25767115264815e+006	(-5.12829305368030e+001dB,1.67866229351364e+001°)	(-2.27128290877039e-002dB,-4.52607172860814e-002°)	(-2.27128290877029e-002dB,-4.52607172860816e-002°)	(-5.12829305368048e+001dB,1.67866229351449e+001°)
1.27027018260320e+006	(-5.12719536946826e+001dB,1.69377403092065e+001°)	(-2.27233381567416e-002dB,-4.57140724603648e-002°)	(-2.27233381567416e-002dB,-4.57140724603650e-002°)	(-5.12719536946878e+001dB,1.69377403092217e+001°)
1.28299542643814e+006	(-5.12608378023915e+001dB,1.70900192656365e+001°)	(-2.27339005447357e-002dB,-4.61719683905413e-002°)	(-2.27339005447348e-002dB,-4.61719683905412e-002°)	(-5.12608378023934e+001dB,1.70900192656594e+001°)
1.29584814853154e+006	(-5.12495809322683e+001dB,1.72434639392211e+001°)	(-2.27445165359450e-002dB,-4.66344505684410e-002°)	(-2.27445165359459e-002dB,-4.66344505684409e-002°)	(-5.12495809322685e+001dB,1.72434639392157e+001°)
1.30882962592820e+006	(-5.12381811356134e+001dB,1.73980783668101e+001°)	(-2.27551864171036e-002dB,-4.71015649083535e-002°)	(-2.27551864171026e-002dB,-4.71015649083534e-002°)	(-5.12381811356155e+001dB,1.73980783668276e+001°)
1.32194114846603e+006	(-5.12266364417801e+001dB,1.75538664578826e+001°)	(-2.27659104717123e-002dB,-4.75733578145694e-002°)	(-2.27659104717123e-002dB,-4.75733578145694e-002°)	(-5.12266364417801e+001dB,1.75538664578820e+001°)
1.33518401890418e+006	(-5.12149448607960e+001dB,1.77108320157273e+001°)	(-2.27766889899250e-002dB,-4.80498761346307e-002°)	(-2.27766889899221e-002dB,-4.80498761346306e-002°)	(-5.12149448607987e+001dB,1.77108320157322e+001°)
1.34855955305256e+006	(-5.12031043811605e+001dB,1.78689787168701e+001°)	(-2.27875222604443e-002dB,-4.85311671963768e-002°)	(-2.27875222604443e-002dB,-4.85311671963768e-002°)	(-5.12031043811609e+001dB,1.78689787168606e+001°)
1.36206907990248e+006	(-5.11911129721140e+001dB,1.80283101198680e+001°)	(-2.27984105779481e-002dB,-4.90172787919305e-002°)	(-2.27984105779462e-002dB,-4.90172787919305e-002°)	(-5.11911129721204e+001dB,1.80283101199020e+001°)
1.37571394175877e+006	(-5.11789685800323e+001dB,1.81888296434398e+001°)	(-2.28093542309612e-002dB,-4.95082592097045e-002°)	(-2.28093542309621e-002dB,-4.95082592097045e-002°)	(-5.11789685800355e+001dB,1.81888296434494e+001°)
1.38949549437313e+006	(-5.11666691342162e+001dB,1.83505405883720e+001°)	(-2.28203535202820e-002dB,-5.00041572035803e-002°)	(-2.28203535202849e-002dB,-5.00041572035802e-002°)	(-5.11666691342251e+001dB,1.83505405884000e+001°)
1.40341510707884e+006	(-5.11542125401521e+001dB,1.85134461116231e+001°)	(-2.28314087379713e-002dB,-5.05050220171969e-002°)	(-2.28314087379742e-002dB,-5.05050220171970e-002°)	(-5.11542125401562e+001dB,1.85134461116449e+001°)
1.41747416292680e+006	(-5.11415966868249e+001dB,1.86775492332064e+001°)	(-2.28425201878031e-002dB,-5.10109034018561e-002°)	(-2.28425201878021e-002dB,-5.10109034018561e-002°)	(-5.11415966868313e+001dB,1.86775492332389e+001°)
1.43167405882297e+006	(-5.11288194404521e+001dB,1.88428528302015e+001°)	(-2.28536881680340e-002dB,-5.15218515900781e-002°)	(-2.28536881680330e-002dB,-5.15218515900781e-002°)	(-5.11288194404580e+001dB,1.88428528302435e+001°)
1.44601620566715e+006	(-5.11158786488015e+001dB,1.90093596294582e+001°)	(-2.28649129819976e-002dB,-5.20379173338344e-002°)	(-2.28649129819986e-002dB,-5.20379173338345e-002°)	(-5.11158786488035e+001dB,1.90093596294751e+001°)
1.46050202849318e+006	(-5.11027721402130e+001dB,1.91770722128532e+001°)	(-2.28761949363493e-002dB,-5.25591518787449e-002°)	(-2.28761949363474e-002dB,-5.25591518787449e-002°)	(-5.11027721402166e+001dB,1.91770722128674e+001°)
1.47513296661055e+006	(-5.10894977232574e+001dB,1.93459930054970e+001°)	(-2.28875343386223e-002dB,-5.30856069868246e-002°)	(-2.28875343386165e-002dB,-5.30856069868245e-002°)	(-5.10894977232673e+001dB,1.93459930055455e+001°)
1.48991047374734e+006	(-5.10760531855005e+001dB,1.95161242675193e+001°)	(-2.28989314928196e-002dB,-5.36173349439554e-002°)	(-2.28989314928205e-002dB,-5.36173349439553e-002°)	(-5.10760531855037e+001dB,1.95161242675402e+001°)
1.50483601819475e+006	(-5.10624362989410e+001dB,1.96874681048924e+001°)	(-2.29103867154495e-002dB,-5.41543885578866e-002°)	(-2.29103867154456e-002dB,-5.41543885578866e-002°)	(-5.10624362989487e+001dB,1.96874681049259e+001°)
1.51991108295293e+006	(-5.10486448135100e+001dB,1.98600264519565e+001°)	(-2.29219003157195e-002dB,-5.46968211577907e-002°)	(-2.29219003157146e-002dB,-5.46968211577907e-002°)	(-5.10486448135174e+001dB,1.98600264519952e+001°)
1.53513716587835e+006	(-5.10346764621431e+001dB,2.00338010716966e+001°)	(-2.29334726090181e-002dB,-5.52446866179009e-002°)	(-2.29334726090181e-002dB,-5.52446866179011e-002°)	(-5.10346764621463e+001dB,2.00338010717184e+001°)
1.55051577983262e+006	(-5.10205289596569e+001dB,2.02087935542685e+001°)	(-2.29451039136693e-002dB,-5.57980393475801e-002°)	(-2.29451039136674e-002dB,-5.57980393475801e-002°)	(-5.10205289596599e+001dB,2.02087935542802e+001°)
1.56604845283283e+006	(-5.10062000025168e+001dB,2.03850053126152e+001°)	(-2.29567945495199e-002dB,-5.63569342943023e-002°)	(-2.29567945495219e-002dB,-5.63569342943023e-002°)	(-5.10062000025246e+001dB,2.03850053126579e+001°)
1.58173672820334e+006	(-5.09916872675147e+001dB,2.05624375676371e+001°)	(-2.29685448321046e-002dB,-5.69214269670029e-002°)	(-2.29685448321036e-002dB,-5.69214269670031e-002°)	(-5.09916872675149e+001dB,2.05624375676329e+001°)
1.59758216472915e+006	(-5.09769884181087e+001dB,2.07410913671716e+001°)	(-2.29803550921408e-002dB,-5.74915734195462e-002°)	(-2.29803550921369e-002dB,-5.74915734195460e-002°)	(-5.09769884181143e+001dB,2.07410913672010e+001°)
1.61358633681076e+006	(-5.09621010965245e+001dB,2.09209675542177e+001°)	(-2.29922256495016e-002dB,-5.80674302761842e-002°)	(-2.29922256495016e-002dB,-5.80674302761842e-002°)	(-5.09621010965276e+001dB,2.09209675542409e+001°)
1.62975083462064e+006	(-5.09470229306264e+001dB,2.11020667832957e+001°)	(-2.30041568337339e-002dB,-5.86490547254871e-002°)	(-2.30041568337320e-002dB,-5.86490547254870e-002°)	(-5.09470229306302e+001dB,2.11020667833186e+001°)
1.64607726426117e+006	(-5.09317515306840e+001dB,2.12843895083332e+001°)	(-2.30161489732566e-002dB,-5.92365045235512e-002°)	(-2.30161489732556e-002dB,-5.92365045235512e-002°)	(-5.09317515306860e+001dB,2.12843895083499e+001°)
1.66256724792429e+006	(-5.09162844922591e+001dB,2.14679359788797e+001°)	(-2.30282024021359e-002dB,-5.98298380157732e-002°)	(-2.30282024021379e-002dB,-5.98298380157731e-002°)	(-5.09162844922632e+001dB,2.14679359788971e+001°)
1.67922242405262e+006	(-5.09006193934036e+001dB,2.16527062382152e+001°)	(-2.30403174519239e-002dB,-6.04291141148532e-002°)	(-2.30403174519239e-002dB,-6.04291141148533e-002°)	(-5.09006193934079e+001dB,2.16527062382402e+001°)
1.69604444750229e+006	(-5.08847537989440e+001dB,2.18387001164335e+001°)	(-2.30524944615316e-002dB,-6.10343923407593e-002°)	(-2.30524944615326e-002dB,-6.10343923407593e-002°)	(-5.08847537989524e+001dB,2.18387001164865e+001°)
1.71303498970736e+006	(-5.08686852558331e+001dB,2.20259172235122e+001°)	(-2.30647337632366e-002dB,-6.16457327987541e-002°)	(-2.30647337632366e-002dB,-6.16457327987541e-002°)	(-5.08686852558360e+001dB,2.20259172235247e+001°)
1.73019573884589e+006	(-5.08524113010593e+001dB,2.22143569595276e+001°)	(-2.30770357049090e-002dB,-6.22631961996238e-002°)	(-2.30770357049061e-002dB,-6.22631961996238e-002°)	(-5.08524113010631e+001dB,2.22143569595481e+001°)
1.74752840000768e+006	(-5.08359294546161e+001dB,2.24040184927196e+001°)	(-2.30894006271065e-002dB,-6.28868438605808e-002°)	(-2.30894006271046e-002dB,-6.28868438605809e-002°)	(-5.08359294546216e+001dB,2.24040184927590e+001°)
1.76503469536368e+006	(-5.08192372236856e+001dB,2.25949007618386e+001°)	(-2.31018288739630e-002dB,-6.35167377202285e-002°)	(-2.31018288739611e-002dB,-6.35167377202285e-002°)	(-5.08192372236914e+001dB,2.25949007618630e+001°)
1.78271636433713e+006	(-5.08023321030643e+001dB,2.27870024811304e+001°)	(-2.31143207944936e-002dB,-6.41529403201477e-002°)	(-2.31143207944926e-002dB,-6.41529403201477e-002°)	(-5.08023321030700e+001dB,2.27870024811663e+001°)
1.80057516377634e+006	(-5.07852115745121e+001dB,2.29803221195043e+001°)	(-2.31268767366097e-002dB,-6.47955148475655e-002°)	(-2.31268767366106e-002dB,-6.47955148475655e-002°)	(-5.07852115745140e+001dB,2.29803221195090e+001°)
1.81861286812931e+006	(-5.07678731098200e+001dB,2.31748579163724e+001°)	(-2.31394970572561e-002dB,-6.54445251073083e-002°)	(-2.31394970572474e-002dB,-6.54445251073081e-002°)	(-5.07678731098267e+001dB,2.31748579164143e+001°)
1.83683126961999e+006	(-5.07503141671538e+001dB,2.33706078553036e+001°)	(-2.31521821071977e-002dB,-6.61000355567151e-002°)	(-2.31521821071986e-002dB,-6.61000355567151e-002°)	(-5.07503141671609e+001dB,2.33706078553394e+001°)
