Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
3.74452000000000e+009	(-4.32054360531087e-001dB,1.71424833539114e+001°)	(-1.06101147274033e+001dB,-7.20605858090188e+001°)	(-1.06101147274033e+001dB,-7.20605858090188e+001°)	(-4.32054360531155e-001dB,1.71424833539114e+001°)
3.76401750000000e+009	(-4.25183855218237e-001dB,1.69977906291033e+001°)	(-1.06815394730039e+001dB,-7.22009733485778e+001°)	(-1.06815394730039e+001dB,-7.22009733485778e+001°)	(-4.25183855218275e-001dB,1.69977906291033e+001°)
3.78351500000000e+009	(-4.18421414466402e-001dB,1.68540420588106e+001°)	(-1.07531396717241e+001dB,-7.23403077927996e+001°)	(-1.07531396717241e+001dB,-7.23403077927996e+001°)	(-4.18421414466607e-001dB,1.68540420588106e+001°)
3.80301250000000e+009	(-4.11765196896242e-001dB,1.67112265037280e+001°)	(-1.08249188668681e+001dB,-7.24785988071623e+001°)	(-1.08249188668681e+001dB,-7.24785988071623e+001°)	(-4.11765196895956e-001dB,1.67112265037280e+001°)
3.82251000000000e+009	(-4.05213400470205e-001dB,1.65693329868770e+001°)	(-1.08968806573919e+001dB,-7.26158558532848e+001°)	(-1.08968806573919e+001dB,-7.26158558532848e+001°)	(-4.05213400470206e-001dB,1.65693329868770e+001°)
3.84200750000000e+009	(-3.98764261517203e-001dB,1.64283506910037e+001°)	(-1.09690286988697e+001dB,-7.27520881905387e+001°)	(-1.09690286988697e+001dB,-7.27520881905387e+001°)	(-3.98764261517106e-001dB,1.64283506910037e+001°)
3.86150500000000e+009	(-3.92416053776120e-001dB,1.62882689560157e+001°)	(-1.10413667044976e+001dB,-7.28873048775753e+001°)	(-1.10413667044976e+001dB,-7.28873048775753e+001°)	(-3.92416053776033e-001dB,1.62882689560157e+001°)
3.88100250000000e+009	(-3.86167087472283e-001dB,1.61490772764590e+001°)	(-1.11138984461452e+001dB,-7.30215147737747e+001°)	(-1.11138984461452e+001dB,-7.30215147737747e+001°)	(-3.86167087472345e-001dB,1.61490772764590e+001°)
3.90050000000000e+009	(-3.80015708417844e-001dB,1.60107652990350e+001°)	(-1.11866277554510e+001dB,-7.31547265406116e+001°)	(-1.11866277554510e+001dB,-7.31547265406116e+001°)	(-3.80015708417689e-001dB,1.60107652990350e+001°)
3.91999750000000e+009	(-3.73960297135720e-001dB,1.58733228201552e+001°)	(-1.12595585249626e+001dB,-7.32869486429356e+001°)	(-1.12595585249626e+001dB,-7.32869486429356e+001°)	(-3.73960297135511e-001dB,1.58733228201552e+001°)
3.93949500000000e+009	(-3.67999268010553e-001dB,1.57367397835361e+001°)	(-1.13326947093259e+001dB,-7.34181893501689e+001°)	(-1.13326947093259e+001dB,-7.34181893501689e+001°)	(-3.67999268010629e-001dB,1.57367397835361e+001°)
3.95899250000000e+009	(-3.62131068462479e-001dB,1.56010062778309e+001°)	(-1.14060403265215e+001dB,-7.35484567374165e+001°)	(-1.14060403265215e+001dB,-7.35484567374165e+001°)	(-3.62131068462681e-001dB,1.56010062778309e+001°)
3.97849000000000e+009	(-3.56354178142523e-001dB,1.54661125342997e+001°)	(-1.14795994591500e+001dB,-7.36777586864884e+001°)	(-1.14795994591500e+001dB,-7.36777586864884e+001°)	(-3.56354178142383e-001dB,1.54661125342997e+001°)
3.99798750000000e+009	(-3.50667108149781e-001dB,1.53320489245173e+001°)	(-1.15533762557684e+001dB,-7.38061028868325e+001°)	(-1.15533762557684e+001dB,-7.38061028868325e+001°)	(-3.50667108149888e-001dB,1.53320489245173e+001°)
4.01748500000000e+009	(-3.45068400274511e-001dB,1.51988059581172e+001°)	(-1.16273749322796e+001dB,-7.39334968363780e+001°)	(-1.16273749322796e+001dB,-7.39334968363780e+001°)	(-3.45068400274519e-001dB,1.51988059581172e+001°)
4.03698250000000e+009	(-3.39556626255809e-001dB,1.50663742805726e+001°)	(-1.17015997733730e+001dB,-7.40599478422844e+001°)	(-1.17015997733730e+001dB,-7.40599478422844e+001°)	(-3.39556626255578e-001dB,1.50663742805726e+001°)
4.05648000000000e+009	(-3.34130387063207e-001dB,1.49347446710131e+001°)	(-1.17760551340219e+001dB,-7.41854630215967e+001°)	(-1.17760551340219e+001dB,-7.41854630215967e+001°)	(-3.34130387063228e-001dB,1.49347446710131e+001°)
4.07597750000000e+009	(-3.28788312198738e-001dB,1.48039080400779e+001°)	(-1.18507454410370e+001dB,-7.43100493018057e+001°)	(-1.18507454410370e+001dB,-7.43100493018057e+001°)	(-3.28788312198707e-001dB,1.48039080400779e+001°)
4.09547500000000e+009	(-3.23529059014371e-001dB,1.46738554278023e+001°)	(-1.19256751946775e+001dB,-7.44337134213074e+001°)	(-1.19256751946775e+001dB,-7.44337134213074e+001°)	(-3.23529059014090e-001dB,1.46738554278023e+001°)
4.11497250000000e+009	(-3.18351312050023e-001dB,1.45445780015410e+001°)	(-1.20008489703221e+001dB,-7.45564619297637e+001°)	(-1.20008489703221e+001dB,-7.45564619297637e+001°)	(-3.18351312049915e-001dB,1.45445780015410e+001°)
4.13447000000000e+009	(-3.13253782391135e-001dB,1.44160670539239e+001°)	(-1.20762714202033e+001dB,-7.46783011883608e+001°)	(-1.20762714202033e+001dB,-7.46783011883608e+001°)	(-3.13253782390970e-001dB,1.44160670539239e+001°)
4.15396750000000e+009	(-3.08235207039318e-001dB,1.42883140008467e+001°)	(-1.21519472752024e+001dB,-7.47992373699600e+001°)	(-1.21519472752024e+001dB,-7.47992373699600e+001°)	(-3.08235207039289e-001dB,1.42883140008467e+001°)
4.17346500000000e+009	(-3.03294348304075e-001dB,1.41613103794943e+001°)	(-1.22278813467135e+001dB,-7.49192764591433e+001°)	(-1.22278813467135e+001dB,-7.49192764591433e+001°)	(-3.03294348304021e-001dB,1.41613103794943e+001°)
4.19296250000000e+009	(-2.98429993207666e-001dB,1.40350478463970e+001°)	(-1.23040785285728e+001dB,-7.50384242521469e+001°)	(-1.23040785285728e+001dB,-7.50384242521469e+001°)	(-2.98429993207503e-001dB,1.40350478463970e+001°)
4.21246000000000e+009	(-2.93640952907444e-001dB,1.39095181755194e+001°)	(-1.23805437990592e+001dB,-7.51566863566813e+001°)	(-1.23805437990592e+001dB,-7.51566863566813e+001°)	(-2.93640952907422e-001dB,1.39095181755194e+001°)
4.23195750000000e+009	(-2.88926062133741e-001dB,1.37847132563806e+001°)	(-1.24572822229675e+001dB,-7.52740681916357e+001°)	(-1.24572822229675e+001dB,-7.52740681916357e+001°)	(-2.88926062133871e-001dB,1.37847132563806e+001°)
4.25145500000000e+009	(-2.84284178641976e-001dB,1.36606250922064e+001°)	(-1.25342989537560e+001dB,-7.53905749866622e+001°)	(-1.25342989537560e+001dB,-7.53905749866622e+001°)	(-2.84284178641668e-001dB,1.36606250922065e+001°)
4.27095250000000e+009	(-2.79714182677204e-001dB,1.35372457981123e+001°)	(-1.26115992357706e+001dB,-7.55062117816348e+001°)	(-1.26115992357706e+001dB,-7.55062117816348e+001°)	(-2.79714182677189e-001dB,1.35372457981123e+001°)
4.29045000000000e+009	(-2.75214976458871e-001dB,1.34145675993166e+001°)	(-1.26891884065524e+001dB,-7.56209834259855e+001°)	(-1.26891884065524e+001dB,-7.56209834259855e+001°)	(-2.75214976458770e-001dB,1.34145675993166e+001°)
4.30994750000000e+009	(-2.70785483671460e-001dB,1.32925828293838e+001°)	(-1.27670718992247e+001dB,-7.57348945779048e+001°)	(-1.27670718992247e+001dB,-7.57348945779048e+001°)	(-2.70785483671304e-001dB,1.32925828293838e+001°)
4.32944500000000e+009	(-2.66424648973770e-001dB,1.31712839284980e+001°)	(-1.28452552449684e+001dB,-7.58479497034102e+001°)	(-1.28452552449684e+001dB,-7.58479497034102e+001°)	(-2.66424648973722e-001dB,1.31712839284980e+001°)
4.34894250000000e+009	(-2.62131437519316e-001dB,1.30506634417646e+001°)	(-1.29237440755862e+001dB,-7.59601530752739e+001°)	(-1.29237440755862e+001dB,-7.59601530752739e+001°)	(-2.62131437519265e-001dB,1.30506634417646e+001°)
4.36844000000000e+009	(-2.57904834488582e-001dB,1.29307140175414e+001°)	(-1.30025441261593e+001dB,-7.60715087718061e+001°)	(-1.30025441261593e+001dB,-7.60715087718061e+001°)	(-2.57904834488533e-001dB,1.29307140175414e+001°)
4.38793750000000e+009	(-2.53743844634456e-001dB,1.28114284057972e+001°)	(-1.30816612378001e+001dB,-7.61820206754898e+001°)	(-1.30816612378001e+001dB,-7.61820206754898e+001°)	(-2.53743844634405e-001dB,1.28114284057972e+001°)
4.40743500000000e+009	(-2.49647491838482e-001dB,1.26927994564990e+001°)	(-1.31611013605050e+001dB,-7.62916924714598e+001°)	(-1.31611013605050e+001dB,-7.62916924714599e+001°)	(-2.49647491838643e-001dB,1.26927994564990e+001°)
4.42693250000000e+009	(-2.45614818680333e-001dB,1.25748201180258e+001°)	(-1.32408705561114e+001dB,-7.64005276458238e+001°)	(-1.32408705561114e+001dB,-7.64005276458238e+001°)	(-2.45614818680235e-001dB,1.25748201180258e+001°)
4.44643000000000e+009	(-2.41644886014471e-001dB,1.24574834356097e+001°)	(-1.33209750013606e+001dB,-7.65085294838138e+001°)	(-1.33209750013606e+001dB,-7.65085294838138e+001°)	(-2.41644886014497e-001dB,1.24574834356097e+001°)
