Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
4.97181592039801e+008	(-1.00946950312838e+001dB,7.07352489031283e+001°)	(-4.99091699458288e-001dB,-1.82248802552535e+001°)	(-4.99091699458289e-001dB,-1.82248802552535e+001°)	(-1.00946950312846e+001dB,7.07352489031283e+001°)
5.11358208955223e+008	(-9.87171651439068e+000dB,7.02608471453176e+001°)	(-5.24608464708022e-001dB,-1.87162551868597e+001°)	(-5.24608464708021e-001dB,-1.87162551868597e+001°)	(-9.87171651439178e+000dB,7.02608471453177e+001°)
5.25534825870646e+008	(-9.65588235235671e+000dB,6.97878120799912e+001°)	(-5.50718220139413e-001dB,-1.92054684407117e+001°)	(-5.50718220139415e-001dB,-1.92054684407117e+001°)	(-9.65588235235679e+000dB,6.97878120799912e+001°)
5.39711442786069e+008	(-9.44683020634846e+000dB,6.93162359313215e+001°)	(-5.77414148781522e-001dB,-1.96924834837071e+001°)	(-5.77414148781522e-001dB,-1.96924834837071e+001°)	(-9.44683020635001e+000dB,6.93162359313215e+001°)
5.53888059701492e+008	(-9.24422528176087e+000dB,6.88462042245991e+001°)	(-6.04689347564301e-001dB,-2.01772651392388e+001°)	(-6.04689347564301e-001dB,-2.01772651392388e+001°)	(-9.24422528176106e+000dB,6.88462042245992e+001°)
5.68064676616915e+008	(-9.04775754362598e+000dB,6.83777964179094e+001°)	(-6.32536836246208e-001dB,-2.06597795888817e+001°)	(-6.32536836246208e-001dB,-2.06597795888817e+001°)	(-9.04775754362642e+000dB,6.83777964179095e+001°)
5.82241293532338e+008	(-8.85713927602301e+000dB,6.79110864469173e+001°)	(-6.60949566055239e-001dB,-2.11399943721735e+001°)	(-6.60949566055235e-001dB,-2.11399943721735e+001°)	(-8.85713927602421e+000dB,6.79110864469173e+001°)
5.96417910447761e+008	(-8.67210293577257e+000dB,6.74461431967933e+001°)	(-6.89920428044596e-001dB,-2.16178783845353e+001°)	(-6.89920428044595e-001dB,-2.16178783845354e+001°)	(-8.67210293577398e+000dB,6.74461431967933e+001°)
6.10594527363184e+008	(-8.49239925892972e+000dB,6.69830309130656e+001°)	(-7.19442261184172e-001dB,-2.20934018734193e+001°)	(-7.19442261184175e-001dB,-2.20934018734193e+001°)	(-8.49239925893032e+000dB,6.69830309130656e+001°)
6.24771144278607e+008	(-8.31779558523094e+000dB,6.65218095609460e+001°)	(-7.49507860194853e-001dB,-2.25665364327524e+001°)	(-7.49507860194848e-001dB,-2.25665364327524e+001°)	(-8.31779558523208e+000dB,6.65218095609460e+001°)
6.38947761194030e+008	(-8.14807437113799e+000dB,6.60625351411095e+001°)	(-7.80109983138482e-001dB,-2.30372549957606e+001°)	(-7.80109983138482e-001dB,-2.30372549957606e+001°)	(-8.14807437113897e+000dB,6.60625351411095e+001°)
6.53124378109452e+008	(-7.98303186660214e+000dB,6.56052599684025e+001°)	(-8.11241358761955e-001dB,-2.35055318262307e+001°)	(-8.11241358761955e-001dB,-2.35055318262307e+001°)	(-7.98303186660244e+000dB,6.56052599684024e+001°)
6.67300995024875e+008	(-7.82247693444484e+000dB,6.51500329190318e+001°)	(-8.42894693606764e-001dB,-2.39713425082994e+001°)	(-8.42894693606765e-001dB,-2.39713425082994e+001°)	(-7.82247693444640e+000dB,6.51500329190318e+001°)
