Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
6.79203632617246e+009	9.93090689963394e-001,4.43753754913657e-002	6.90931003664068e-003,-4.43753754913649e-002	6.90931003664068e-003,-4.43753754913649e-002	9.93090689963360e-001,4.43753754913641e-002
6.85488226452724e+009	9.93372838569125e-001,4.05315630921002e-002	6.62716143090005e-003,-4.05315630920997e-002	6.62716143090005e-003,-4.05315630920997e-002	9.93372838569103e-001,4.05315630920992e-002
6.91830970919000e+009	9.93623453392916e-001,3.66881882908314e-002	6.37654660713022e-003,-3.66881882908305e-002	6.37654660713022e-003,-3.66881882908305e-002	9.93623453392869e-001,3.66881882908296e-002
6.98232404077235e+009	9.93842573026651e-001,3.28453134292303e-002	6.15742697335194e-003,-3.28453134292303e-002	6.15742697335193e-003,-3.28453134292303e-002	9.93842573026648e-001,3.28453134292303e-002
7.04693068967211e+009	9.94030231789807e-001,2.90029997868672e-002	5.96976821022692e-003,-2.90029997868667e-002	5.96976821022692e-003,-2.90029997868666e-002	9.94030231789772e-001,2.90029997868661e-002
7.11213513653394e+009	9.94186459709705e-001,2.51613077497306e-002	5.81354029031116e-003,-2.51613077497304e-002	5.81354029031116e-003,-2.51613077497304e-002	9.94186459709686e-001,2.51613077497302e-002
7.17794291271428e+009	9.94311282506640e-001,2.13202969789087e-002	5.68871749341818e-003,-2.13202969789080e-002	5.68871749341818e-003,-2.13202969789082e-002	9.94311282506584e-001,2.13202969789075e-002
7.24435960075057e+009	9.94404721581935e-001,1.74800265793233e-002	5.59527841809529e-003,-1.74800265793231e-002	5.59527841809529e-003,-1.74800265793230e-002	9.94404721581905e-001,1.74800265793227e-002
7.31139083483485e+009	9.94466794010783e-001,1.36405552685310e-002	5.53320598922696e-003,-1.36405552685308e-002	5.53320598922697e-003,-1.36405552685308e-002	9.94466794010771e-001,1.36405552685308e-002
7.37904230129169e+009	9.94497512538255e-001,9.80194154550537e-003	5.50248746176568e-003,-9.80194154550528e-003	5.50248746176568e-003,-9.80194154550532e-003	9.94497512538235e-001,9.80194154550511e-003
7.44731973906058e+009	9.94496885579442e-001,5.96424385938585e-003	5.50311442059738e-003,-5.96424385938566e-003	5.50311442059738e-003,-5.96424385938572e-003	9.94496885579404e-001,5.96424385938547e-003
7.51622894018275e+009	9.94464917223482e-001,2.12752077814224e-003	5.53508277654285e-003,-2.12752077814227e-003	5.53508277654285e-003,-2.12752077814234e-003	9.94464917223457e-001,2.12752077814226e-003
7.58577575029254e+009	9.94401607241548e-001,-1.70816884288494e-003	5.59839275849513e-003,1.70816884288484e-003	5.59839275849513e-003,1.70816884288486e-003	9.94401607241503e-001,-1.70816884288478e-003
7.65596606911327e+009	9.94306951098356e-001,-5.54276569261373e-003	5.69304890169000e-003,5.54276569261365e-003	5.69304890169001e-003,5.54276569261365e-003	9.94306951098310e-001,-5.54276569261355e-003
7.72680585095774e+009	9.94180939967902e-001,-9.37620983605420e-003	5.81906003210777e-003,9.37620983605412e-003	5.81906003210777e-003,9.37620983605407e-003	9.94180939967891e-001,-9.37620983605410e-003
7.79830110523331e+009	9.94023560753034e-001,-1.32084405463982e-002	5.97643924699976e-003,1.32084405463980e-002	5.97643924699976e-003,1.32084405463979e-002	9.94023560752998e-001,-1.32084405463976e-002
7.87045789695172e+009	9.93834796108479e-001,-1.70393961373970e-002	6.16520389153073e-003,1.70393961373968e-002	6.16520389153073e-003,1.70393961373968e-002	9.93834796108465e-001,-1.70393961373965e-002
7.94328234724355e+009	9.93614624468464e-001,-2.08690137960858e-002	6.38537553153159e-003,2.08690137960858e-002	6.38537553153159e-003,2.08690137960858e-002	9.93614624468468e-001,-2.08690137960859e-002
8.01678063387753e+009	9.93363020077718e-001,-2.46972294158876e-002	6.63697992234737e-003,2.46972294158868e-002	6.63697992234737e-003,2.46972294158868e-002	9.93363020077651e-001,-2.46972294158859e-002
8.09095899178457e+009	9.93079953026251e-001,-2.85239774301406e-002	6.92004697376942e-003,2.85239774301403e-002	6.92004697376941e-003,2.85239774301403e-002	9.93079953026231e-001,-2.85239774301400e-002
8.16582371358668e+009	9.92765389289022e-001,-3.23491906461262e-002	7.23461071104033e-003,3.23491906461252e-002	7.23461071104033e-003,3.23491906461252e-002	9.92765389288957e-001,-3.23491906461242e-002
8.24138115013079e+009	9.92419290768111e-001,-3.61728000795922e-002	7.58070923190855e-003,3.61728000795919e-002	7.58070923190855e-003,3.61728000795919e-002	9.92419290768092e-001,-3.61728000795916e-002
8.31763771102748e+009	9.92041615340340e-001,-3.99947347898907e-002	7.95838465972438e-003,3.99947347898894e-002	7.95838465972438e-003,3.99947347898894e-002	9.92041615340274e-001,-3.99947347898880e-002
